citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,canonical_url,domain,platform_group,authority_class,source_owner,is_bytedance,is_douyin_video,douyin_video_id,question_type_primary,question_type_raw,content_format,content_structure,content_topic,methodology_attribute,owned_account,owned_registry_id,owned_confidence
CIT-R2-Q0038-D1-R3-22,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,作品播放数据差，该怎么办 #知识分享 #自媒体 #新人如何做抖音 #短视频创业 #干货分享,https://www.douyin.com/video/7642660271597886129,https://www.douyin.com/video/7642660271597886129,https://www.douyin.com/video/7642660271597886129,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7642660271597886129,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7642660271597886129,工具推荐问题,运营诊断型,视频,教程/操作指南,短视频内容,是,,,
CIT-R2-Q0038-D1-R3-23,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音怎样检测自己的账号是否正常 - 抖音,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E6%80%8E%E6%A0%B7%E6%A3%80%E6%B5%8B%E8%87%AA%E5%B7%B1%E7%9A%84%E8%B4%A6%E5%8F%B7%E6%98%AF%E5%90%A6%E6%AD%A3%E5%B8%B8,https://douyin.com/search/抖音怎样检测自己的账号是否正常,https://douyin.com/search/抖音怎样检测自己的账号是否正常,other,2026-08-03T07:57:12.132Z,https://douyin.com/search/抖音怎样检测自己的账号是否正常,douyin.com,抖音其他页面,平台官方页面,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0038-D1-R3-24,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音发视频总没流量?这个 AI 诊断神器，一键找出限流根源!_分析_关键问题_自动,https://m.sohu.com/a/1044841248_122903795,https://m.sohu.com/a/1044841248_122903795,https://m.sohu.com/a/1044841248_122903795,other,2026-08-03T07:57:12.132Z,https://m.sohu.com/a/1044841248_122903795,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,运营诊断型,图文/网页,方法论/策略,短视频内容,是,,,
CIT-R2-Q0038-D1-R3-25,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,「罗盘·达人」移动端【直播诊断】优化升级!,https://school.jinritemai.com/doudian/web/articlev0/aHiVWQxNdKhG,https://school.jinritemai.com/doudian/web/articlev0/aHiVWQxNdKhG,https://school.jinritemai.com/doudian/web/articlev0/aHiVWQxNdKhG,other,2026-08-03T07:57:12.132Z,https://school.jinritemai.com/doudian/web/articlev0/aHiVWQxNdKhG,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,方法论/策略,直播运营,是,,,
CIT-R2-Q0038-D1-R3-26,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,#账号运营 #自媒体新手入门指南,https://www.douyin.com/video/7666440328979264966,https://www.douyin.com/video/7666440328979264966,https://www.douyin.com/video/7666440328979264966,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7666440328979264966,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7666440328979264966,工具推荐问题,运营诊断型,视频,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0038-D1-R3-27,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,你是不是播放量也是几十？两步教你激活账号！ #自媒体干货 #经验分享 #大数据推荐给有需要的人 #口播,https://www.douyin.com/video/7636291317190578886,https://www.douyin.com/video/7636291317190578886,https://www.douyin.com/video/7636291317190578886,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7636291317190578886,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7636291317190578886,工具推荐问题,运营诊断型,视频,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0038-D1-R3-28,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,抖音怎样知道自己被限流了 - 抖音,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E6%80%8E%E6%A0%B7%E7%9F%A5%E9%81%93%E8%87%AA%E5%B7%B1%E8%A2%AB%E9%99%90%E6%B5%81%E4%BA%86,https://douyin.com/search/抖音怎样知道自己被限流了,https://douyin.com/search/抖音怎样知道自己被限流了,other,2026-08-03T07:57:12.132Z,https://douyin.com/search/抖音怎样知道自己被限流了,douyin.com,抖音其他页面,平台官方页面,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0038-D1-R3-29,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0038-D1-R3,Q0038,"数据不过百，不是抖音抛弃你，是你没找到问题在哪 第一步：看流量来源，确认系统有没有推荐
第二步：看2秒跳出率，判断开篇有没有赶人
按照这个顺序操作，你就能自己找出问题所在。
数据标准参考图放在视频末尾，可以截图保存。
如果按照这个方法操作后发现需要进一步调整，可以把问题发在评论区，我看到了会回复。#短视频创业 #自媒体创业 #短视频运营#新人如何做抖音 #口播",https://www.douyin.com/video/7665595671017229619,https://www.douyin.com/video/7665595671017229619,https://www.douyin.com/video/7665595671017229619,other,2026-08-03T07:57:12.132Z,https://www.douyin.com/video/7665595671017229619,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7665595671017229619,工具推荐问题,运营诊断型,视频,教程/操作指南,短视频内容,是,,,
CIT-R2-Q0040-D1-R3-01,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音数据分析在哪里看:从零入门完全指南,https://jzl.com/news/douyin-data-45,https://jzl.com/news/douyin-data-45,https://jzl.com/news/douyin-data-45,other,2026-08-03T08:00:11.268Z,https://jzl.com/news/douyin-data-45,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,避坑风控型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0040-D1-R3-02,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,蝉妈妈全域洞察能看什么数据?覆盖范围和使用边界一次说清_蝉妈妈电商增长,https://m.toutiao.com/group/7664801420490605075,https://m.toutiao.com/group/7664801420490605075,https://m.toutiao.com/group/7664801420490605075,other,2026-08-03T08:00:11.268Z,https://m.toutiao.com/group/7664801420490605075,toutiao.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,避坑风控型,图文/网页,案例/复盘,数据工具/分析,否,蝉妈妈电商增长,toutiao-chanmama-growth,high
CIT-R2-Q0040-D1-R3-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-08-03T08:00:11.268Z,https://m.sohu.com/a/1056537027_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,避坑风控型,图文/网页,教程/操作指南,直播运营,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0040-D1-R3-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音数据分析别人能看到吗?安全吗?-蚁小二,https://xueyuan.yixiaoer.cn/article/43764,https://xueyuan.yixiaoer.cn/article/43764,https://xueyuan.yixiaoer.cn/article/43764,other,2026-08-03T08:00:11.268Z,https://xueyuan.yixiaoer.cn/article/43764,yixiaoer.cn,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,避坑风控型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0040-D1-R3-05,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?|直播|短视频_手机网易网,https://m.163.com/news/article/L2CGUUP00556OFA0.html,https://m.163.com/news/article/L2CGUUP00556OFA0.html,https://m.163.com/news/article/L2CGUUP00556OFA0.html,other,2026-08-03T08:00:11.268Z,https://m.163.com/news/article/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,避坑风控型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0040-D1-R3-06,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音爆款作品核心要素与数据洞察全解析 - 新榜小豆芽,https://d.newrank.cn/creative/9118,https://d.newrank.cn/creative/9118,https://d.newrank.cn/creative/9118,other,2026-08-03T08:00:11.268Z,https://d.newrank.cn/creative/9118,newrank.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,避坑风控型,图文/网页,案例/复盘,数据工具/分析,否,,,
CIT-R2-Q0040-D1-R3-07,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音第三方查看数据软件:官方后台之外的补充选择,https://jzl.com/news/douyin-data-14,https://jzl.com/news/douyin-data-14,https://jzl.com/news/douyin-data-14,other,2026-08-03T08:00:11.268Z,https://jzl.com/news/douyin-data-14,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,避坑风控型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0040-D1-R3-08,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,2026抖音数据工具怎么选?免费、付费还是自建，一篇讲清避坑指南_服务软件_什么值得买,https://post.m.smzdm.com/p/anv4v8lv,https://post.m.smzdm.com/p/anv4v8lv,https://post.m.smzdm.com/p/anv4v8lv,other,2026-08-03T08:00:11.268Z,https://post.m.smzdm.com/p/anv4v8lv,smzdm.com,新闻/门户/自媒体,媒体或自媒体平台,媒体平台,否,否,,工具推荐问题,避坑风控型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0040-D1-R3-09,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音数据分析工具选型指南:品牌自播团队的三维评估-观远数据BI平台,https://guandata.com/gy/post/TSofjbaW.html,https://guandata.com/gy/post/TSofjbaW.html,https://guandata.com/gy/post/TSofjbaW.html,other,2026-08-03T08:00:11.268Z,https://guandata.com/gy/post/TSofjbaW.html,guandata.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,避坑风控型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0040-D1-R3-10,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音数据分析工具在哪里看?企业如何高效监控核心指标数据-帆软企业数字化知识百科,https://fanruan.com/finepedia/article/690883e1f7a2e71297c43719,https://fanruan.com/finepedia/article/690883e1f7a2e71297c43719,https://fanruan.com/finepedia/article/690883e1f7a2e71297c43719,other,2026-08-03T08:00:11.268Z,https://fanruan.com/finepedia/article/690883e1f7a2e71297c43719,fanruan.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,避坑风控型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0040-D1-R3-11,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音数据分析工具和平台推荐:免费和付费哪个好?,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,https://jzl.com/news/douyin-data-4,other,2026-08-03T08:00:11.268Z,https://jzl.com/news/douyin-data-4,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,避坑风控型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0040-D1-R3-12,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音数据查看平台有哪些?12大主流工具深度解析，选对平台事半功倍 | COONAV电商运营导航,https://coonav.com/36782.html,https://coonav.com/36782.html,https://coonav.com/36782.html,other,2026-08-03T08:00:11.268Z,https://coonav.com/36782.html,coonav.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,避坑风控型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0040-D1-R3-13,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?|直播|短视频_手机网易网,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,other,2026-08-03T08:00:11.268Z,https://m.163.com/dy/article/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,避坑风控型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0040-D1-R3-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,自媒体工具合集，做自媒体必备。刚入门做内容的新人，喜欢大量胡乱下载各类软件，选对适配的新手自媒体工具，能大幅降低创作门槛。完整整合的自媒体工具套装覆盖选题、剪辑、封面、文案、数据复盘全环节，不用反复切换软件浪费时间。各类实用自媒体运营工具各司其职，剪辑自带模板快速成片，作图工具一键生成吸睛封面，数据工具复盘作品流量短板。工具只是辅助，省下繁琐操作的时间深耕内容，稳定输出垂直原创作品，账号数据才能稳,https://www.douyin.com/video/7669038644128271631,https://www.douyin.com/video/7669038644128271631,https://www.douyin.com/video/7669038644128271631,other,2026-08-03T08:00:11.268Z,https://www.douyin.com/video/7669038644128271631,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7669038644128271631,工具推荐问题,避坑风控型,视频,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0040-D1-R3-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,蝉妈妈飞瓜直播数据差异?直播运营拆解核心逻辑_电商数据观察员,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,other,2026-08-03T08:00:11.268Z,https://m.toutiao.com/group/7668133227206345250,toutiao.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,避坑风控型,图文/网页,方法论/策略,直播运营,是,电商数据观察员,toutiao-dianshang-data-observer,high
CIT-R2-Q0040-D1-R3-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,抖音数据第三方平台对比与选择指南:哪款工具最适合你,https://jzl.com/news/douyin-data-29,https://jzl.com/news/douyin-data-29,https://jzl.com/news/douyin-data-29,other,2026-08-03T08:00:11.268Z,https://jzl.com/news/douyin-data-29,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,避坑风控型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0040-D1-R3-17,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,other,2026-08-03T08:00:11.268Z,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,避坑风控型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0040-D1-R3-18,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0040-D1-R3,Q0040,短视频数据分析工具有哪些?全面解析主流平台实用功能 - FineBI数据分析知识库,https://finebi.com/blog/article/69d06b4abc3caea58795ac60,https://finebi.com/blog/article/69d06b4abc3caea58795ac60,https://finebi.com/blog/article/69d06b4abc3caea58795ac60,other,2026-08-03T08:00:11.268Z,https://finebi.com/blog/article/69d06b4abc3caea58795ac60,finebi.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,避坑风控型,图文/网页,推荐/对比/清单,短视频内容,否,,,
CIT-R2-Q0043-D1-R3-01,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R3,Q0043,小红书 、 抖音竞品分析用什么工具?2026 高适配工具推荐_数据_内容_平台,https://m.sohu.com/a/1001404681_122020115,https://m.sohu.com/a/1001404681_122020115,https://m.sohu.com/a/1001404681_122020115,other,2026-08-03T08:00:59.202Z,https://m.sohu.com/a/1001404681_122020115,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0043-D1-R3-02,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R3,Q0043,抖音数据分析有哪些工具?短视频行业数据洞察新利器-帆软企业数字化知识百科,https://fanruan.com/finepedia/article/698f5bce37b18b887b7d1395,https://fanruan.com/finepedia/article/698f5bce37b18b887b7d1395,https://fanruan.com/finepedia/article/698f5bce37b18b887b7d1395,other,2026-08-03T08:00:59.202Z,https://fanruan.com/finepedia/article/698f5bce37b18b887b7d1395,fanruan.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,短视频内容,否,,,
CIT-R2-Q0043-D1-R3-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R3,Q0043,抖音第三方查看数据软件怎么选?从官方到定制化工具全攻略,https://jzl.com/news/166,https://jzl.com/news/166,https://jzl.com/news/166,other,2026-08-03T08:00:59.202Z,https://jzl.com/news/166,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0043-D1-R3-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0043-D1-R3,Q0043,抖音运营数据分析工具推荐,https://jzl.com/news/625,https://jzl.com/news/625,https://jzl.com/news/625,other,2026-08-03T08:00:59.202Z,https://jzl.com/news/625,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,竞品分析型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
